id	emotion
34122_0068_A_640	0.0007937035406939685,0.004443032667040825,0.00030355967464856803,0.00048399873776361346,0.0014148969203233719,0.0016276382375508547
34122_0068_A_641	0.0015151711413636804,0.0004528986173681915,0.00029470823938027024,0.020131975412368774,0.0003269400622230023,0.005000365898013115
34122_0068_A_643	8.505750156473368e-05,0.0005754417506977916,0.000660788151435554,0.0003936257853638381,0.0001515310286777094,0.00038117129588499665
34122_0068_A_644	0.006427949294447899,0.00312997167930007,0.0001538845826871693,0.0012864291202276945,0.00018081365851685405,0.00016981267253868282
34122_0068_A_645	3.281374665675685e-05,9.286659769713879e-05,0.0017940928228199482,0.0006131371483206749,0.00012199947377666831,0.00036351510789245367
34122_0069_A_646	0.0006335527868941426,0.000514566374476999,0.0005432769539766014,0.00044810466351918876,0.0009917195420712233,3.8369300455087796e-05
34122_0069_A_648	0.00021385369473136961,0.0001273449743166566,0.0002749005507212132,0.0004038168699480593,0.0011561004212126136,0.00015668701962567866
34122_0069_A_649	0.0008111721836030483,0.00015429515042342246,0.00017902995750773698,0.0005480406689457595,0.0004712336522061378,0.000227786396862939
34122_0069_A_650	0.0010925841052085161,0.00017888404545374215,0.00015723617980256677,0.0005081944400444627,0.0003727411385625601,0.0001738170685712248
34122_0069_A_651	3.0557486752513796e-05,0.00023778615286573768,0.026686273515224457,0.0038459142670035362,0.003257588017731905,0.0011150743812322617
34122_0069_A_652	4.513700332609005e-05,9.016617696033791e-05,0.0007257775869220495,0.0023272084072232246,0.00034468702506273985,0.0010084102395921946
34122_0069_A_653	0.023187724873423576,0.0006972244009375572,0.00020840109209530056,8.318002801388502e-05,0.0036895843222737312,0.012061681598424911
34122_0070_A_654	0.036065489053726196,0.0034452294930815697,0.0014233586844056845,0.0020119957625865936,0.16304749250411987,0.032628219574689865
34122_0070_A_655	0.041785478591918945,0.00339184096083045,0.0017597845289856195,0.001076193992048502,0.09906785190105438,0.03781948238611221
34122_0070_A_656	0.0002461907279212028,0.00031936666346155107,0.0002983188896905631,4.859684486291371e-05,6.849065539427102e-05,0.0008238155278377235
34122_0070_A_657	0.003601894248276949,0.0059684813022613525,0.0001258171396329999,0.0002546770847402513,0.000381321064196527,0.00012503525067586452
34122_0070_A_658	0.005697600077837706,0.004273976199328899,0.004014492500573397,0.00012170083937235177,0.0009222113876603544,0.0032300730235874653
34122_0071_A_659	0.17524170875549316,1.1992340087890625,0.0039014150388538837,8.955047815106809e-05,0.00017065358406398445,0.0007136662025004625
34122_0071_A_660	0.23590263724327087,1.3024641275405884,0.004606278147548437,0.0001031326683005318,0.0002020933898165822,0.0009572328999638557
34122_0071_A_661	0.015738509595394135,0.000970449997112155,0.00012493942631408572,1.3310371286934242e-05,0.00013583457621280104,0.0018556034192442894
34122_0071_A_662	0.41484612226486206,0.0364910326898098,0.0004339262959547341,0.0003722183173522353,0.00027794239576905966,0.01939195767045021
34122_0071_A_663	0.0016830512322485447,0.000324294000165537,0.0005063588614575565,4.5380736992228776e-05,0.00020380711066536605,0.0005896909860894084
34122_0071_A_664	0.0008470433531329036,0.0005520759732462466,0.0058989739045500755,0.00022912357235327363,0.0020037300419062376,0.06853184103965759
34122_0071_A_665	0.02843986079096794,1.814042091369629,0.02033575251698494,0.0013884749496355653,0.0034148050472140312,0.0015768883749842644
34122_0071_A_666	0.02557353675365448,0.9110873937606812,0.011863285675644875,0.000993566820397973,0.0018933296669274569,0.0011630103690549731
34122_0071_A_667	0.02557353675365448,0.9110873937606812,0.011863285675644875,0.000993566820397973,0.0018933296669274569,0.0011630103690549731
34122_0071_A_668	0.0005503022111952305,0.0015226018149405718,0.00026743399212136865,0.0005394689505919814,0.00019161967793479562,0.00018368574092164636
34122_0071_A_670	0.0009122086339630187,0.0004585637943819165,0.00010268318874295801,8.295292354887351e-05,0.0001526980340713635,0.0005737520405091345
34122_0071_A_671	0.0019242205889895558,0.0015927571803331375,6.751106411684304e-05,4.4243730371817946e-05,0.0003787839086726308,0.0009123112540692091
34122_0071_A_673	0.010597960092127323,0.012763512320816517,0.00016235047951340675,5.277203308651224e-05,0.0002003120753215626,0.0007320119766518474
34122_0071_A_674	0.0012870841892436147,0.0006245067343115807,0.00019370715017430484,0.00010856144945137203,6.485258927568793e-05,9.792164200916886e-05
34122_0071_A_675	0.0016564292600378394,0.0005002902471460402,0.0005728424293920398,0.00016547203995287418,0.00016833964036777616,0.00017778966866899282
34122_0071_A_676	0.18507906794548035,0.007814988493919373,9.35725329327397e-05,0.0001276786351809278,0.000384584185667336,0.0068693747743964195
34122_0071_A_677	0.00018684528185985982,0.00014730171824339777,0.00033037547837011516,0.0008019336964935064,0.00024683389347046614,0.00143419299274683
34122_0071_A_678	0.00017615570686757565,0.0001394154824083671,0.0003879461728502065,0.0010116243502125144,0.0002936137025244534,0.0018110917881131172
34122_0071_A_679	0.00017615570686757565,0.0001394154824083671,0.0003879461728502065,0.0010116243502125144,0.0002936137025244534,0.0018110917881131172
34122_0071_A_681	0.008488059043884277,0.019385941326618195,0.0015813563950359821,0.001313531189225614,0.009742927737534046,0.0009723198018036783
34122_0071_A_682	0.00011899121454916894,0.00042221543844789267,0.0009041847079060972,0.0027168274391442537,0.00025588940479792655,6.146500527393073e-05
34122_0071_A_684	0.0009704010444693267,0.007752816192805767,0.0027438763063400984,0.00024938888964243233,0.00018212189024779946,0.0004046880058012903
34122_0071_A_685	0.002068515168502927,0.0002482168492861092,0.0003505630884319544,1.2794383110303897e-05,0.00010849707177840173,0.0010453173890709877
34122_0071_A_686	0.00554308295249939,0.0010551207233220339,0.0004607658484019339,1.714022619125899e-05,7.428410754073411e-05,0.0005114446394145489
34122_0071_A_687	1.7291690111160278,0.034166768193244934,0.0008288521785289049,0.0004468447295948863,0.0012063592439517379,0.02020425722002983
34122_0071_A_688	2.135558843612671,0.04633611440658569,0.00046991673298180103,6.399175617843866e-05,0.0005169969517737627,0.0027294205501675606
34122_0071_A_689	0.016559312120079994,0.02306724339723587,0.001951507176272571,0.09391391277313232,0.0038943670224398375,0.0037442659959197044
34122_0071_A_690	0.001159444684162736,0.00010247209866065532,0.0004141359240747988,0.0003519179008435458,0.0002227610384579748,0.0004906284157186747
34122_0072_A_691	0.00011609562352532521,0.00012817821698263288,0.003537390846759081,0.0009420233545824885,0.0008131955983117223,0.0011776646133512259
34122_0072_A_692	0.00018185256340075284,0.0003496166900731623,0.01657155714929104,7.122355600586161e-05,0.0006423176382668316,0.0011611812515184283
34122_0072_A_693	0.0004290896176826209,0.00017908235895447433,0.0006336017395369709,0.00030998457805253565,0.00015558740415144712,0.0017350772395730019
34122_0072_A_694	0.0003572934656403959,0.000550877652131021,0.0009294474730268121,0.002076642122119665,0.00010018196917371824,0.00032485200790688396
34122_0072_A_695	0.0009426531032659113,0.00012683002569247037,0.0001295987021876499,6.924843182787299e-05,9.242168016498908e-05,0.001423471374437213
34122_0072_A_696	2.6357534807175398e-05,0.00018970025121234357,0.0034457328729331493,0.0005516208475455642,0.002459845272824168,0.00042937288526445627
34122_0072_A_697	2.732395296334289e-05,0.0001552008034195751,0.0026495049241930246,0.00025158547214232385,0.0007448898395523429,0.0004228141624480486
34122_0072_A_698	0.000415204674936831,0.00047091563465073705,0.0007111210725270212,0.0013614740455523133,0.001242626691237092,0.00010062355431728065
34122_0072_A_699	0.00013159769878257066,0.0006736215436831117,0.0020325114019215107,0.00075788504909724,3.387282049516216e-05,0.00010257778922095895
34122_0072_A_700	0.0001927456760313362,0.00037500172038562596,0.0006635275203734636,0.00024907043552957475,8.624478505225852e-05,0.0004946550470776856
34122_0072_A_701	0.00019638511002995074,5.852952745044604e-05,0.0011697824811562896,0.0003560908080544323,0.00013782430323772132,0.00031172222224995494
34122_0072_A_702	0.0025507002137601376,0.0005143564194440842,0.00017441764066461474,0.0004000398621428758,4.760294541483745e-05,0.0005506780580617487
34122_0073_A_711	9.728275472298265e-05,0.0003527299268171191,0.0007147379801608622,0.00014454593474511057,0.0013025224907323718,0.00013698084512725472
34122_0072_A_703	0.0005789452116005123,0.0006483363686129451,0.028108563274145126,1.4165773391723633,0.42476987838745117,0.006141180172562599
34122_0072_A_704	0.0019179589580744505,0.00042705237865448,0.0004169952590018511,0.0020877148490399122,0.00015077901480253786,0.0007001074263826013
34122_0072_A_705	0.00016458335448987782,0.0005800314829684794,0.008741229772567749,0.0007825033972039819,0.0011678098235279322,6.91248569637537e-05
34122_0072_A_706	0.0001336285495199263,0.00017120827396865934,0.00014871839084662497,0.00027304355171509087,0.0019478254253044724,0.0041581797413527966
34122_0072_A_707	0.0016150986775755882,0.002050768816843629,0.0001835078583098948,0.00034378402051515877,0.0001917244226206094,0.0004958705976605415
34122_0072_A_708	0.0002878638624679297,0.00019657847587950528,0.00016157698701135814,0.0009677181369625032,5.815646727569401e-05,0.0021066186018288136
34122_0072_A_709	0.0064301760867238045,0.003100711153820157,0.00019895700097549707,9.927609062287956e-05,7.039736374281347e-05,0.00014507926243823022
34122_0072_A_710	0.0007497834740206599,0.0012834960361942649,0.00034082314232364297,0.0006852495134808123,0.0005026158760301769,0.000723867560736835
34122_0073_A_712	0.0002047743764705956,0.00037604806129820645,0.000184294069185853,0.00022656001965515316,0.00012294657062739134,0.00023872058955021203
34122_0073_A_713	0.0008898212690837681,0.001126683666370809,0.0018841966520994902,0.0019085570238530636,0.0009697629138827324,0.001789366826415062
34122_0073_A_714	0.0005808495916426182,0.00027735644835047424,0.0002770083665382117,0.0003641937510110438,0.002341529820114374,0.00010524686513235793
34122_0073_A_715	4.35021793236956e-05,0.0001683767477516085,0.005625192541629076,0.00045991077786311507,0.00020148587645962834,0.00023650845105294138
34122_0073_A_716	0.000316289602778852,0.000642932194750756,0.000303584267385304,0.00022871667169965804,0.00016291392967104912,0.00010038251639343798
34122_0073_A_717	0.0007661221898160875,0.0003952434635721147,0.0001503517123637721,0.0006280951201915741,0.00011384034587536007,5.504232831299305e-05
34122_0073_A_718	6.920585292391479e-05,7.506752444896847e-05,0.0003326706064399332,0.0002831128949765116,0.00011109437036793679,0.0003078348527196795
34122_0073_A_719	7.029197877272964e-05,7.811804243829101e-05,0.0003342005657032132,0.00025526012177579105,0.00013073213631287217,0.00048598353168927133
34122_0073_A_720	5.79624465899542e-05,7.778426515869796e-05,0.00043635437032207847,0.0002549066848587245,0.0001155307109002024,0.0004393027047626674
34122_0073_A_721	8.101700223051012e-05,0.0002934230724349618,0.0010594003833830357,0.00037829583743587136,0.0001275526883546263,7.256826211232692e-05
34122_0073_A_722	0.0010252329520881176,0.0008052066550590098,0.0005462741828523576,0.00025921722408384085,0.00024757598293945193,0.0001315214321948588
34122_0073_A_723	0.00018221607024315745,0.0006021897424943745,0.0009132502600550652,0.0034323851577937603,3.9862938137957826e-05,8.81511514307931e-05
34122_0073_A_724	4.147677464061417e-05,0.00010353185643907636,0.012594723142683506,0.0018100289162248373,0.0006050310912542045,0.00034470806713216007
34122_0073_A_725	0.0012527006911113858,0.002020610263571143,5.2357463573571295e-05,0.0005561267025768757,0.0003675149055197835,0.00022990076104179025
34122_0073_A_726	0.00014637249114457518,0.000879559782333672,0.0011266557266935706,0.0004178594099357724,0.014630328863859177,0.0005695762811228633
34122_0073_A_727	0.0005848635919392109,0.0003871952067129314,0.0001360124151688069,0.009549761191010475,0.0005375383188948035,0.0007851339178159833
34122_0073_A_728	0.00012759745004586875,0.00044050865108147264,0.0037705344147980213,0.0001254262460861355,0.0009111682302318513,0.0010921978391706944
34122_0073_A_729	7.932934386190027e-05,0.00011173302482347935,0.011438053101301193,0.0005116671090945601,0.0005096196546219289,0.004197681322693825
34122_0073_A_730	0.00020579819101840258,8.382664964301512e-05,0.0006406533648259938,0.00029476950294338167,7.168044976424426e-05,0.00029285004711709917
34122_0074_A_731	0.00022099330089986324,0.0002074472140520811,0.0008149271598085761,0.0004176853399258107,0.0002235307329101488,0.0002578644489403814
34122_0075_A_733	0.06431668251752853,0.003011325141415,0.00023946914006955922,0.00011336281022522599,0.00029854572494514287,0.0003760584513656795
34122_0075_A_734	0.002563267480581999,0.0015498660504817963,0.00042816431960090995,0.000401030236389488,5.1822513341903687e-05,0.0010845824144780636
34122_0075_A_735	0.0028737594839185476,0.0006425724131986499,0.00013899625628255308,0.00013127457350492477,6.3024737755768e-05,0.0002493449137546122
34122_0075_A_736	0.0031578466296195984,0.21404528617858887,0.006186340469866991,9.153741120826453e-05,0.0001944877003552392,0.013393538072705269
34122_0075_A_737	0.0011027492582798004,0.00023228648933582008,0.0002512354403734207,0.011693949811160564,0.0007208687020465732,0.00036688323598355055
34122_0075_A_739	1.075762152671814,0.021953843533992767,0.0001659794943407178,0.055514127016067505,0.0032699876464903355,0.035891883075237274
34122_0075_A_740	0.005211621522903442,0.00041564955608919263,0.0004875783633906394,0.0001512786402599886,5.79702464165166e-05,0.00043693685438483953
34122_0075_A_741	0.0001374270359519869,0.0005023858975619078,0.0016394443809986115,0.008729388006031513,0.011704019270837307,0.0005843635881319642
34122_0075_A_742	0.003151983255520463,0.004071205388754606,0.005873600021004677,0.009475990198552608,0.010092136450111866,0.0005272739217616618
34122_0075_A_743	0.0010280017741024494,0.002853118348866701,0.007400170899927616,0.019633905962109566,0.017858946695923805,0.0002538488188292831
34122_0075_A_744	0.0004867088282480836,0.00019422764307819307,0.000818977365270257,0.00564054399728775,0.00029686372727155685,0.0007403019117191434
34122_0075_A_745	0.002711701672524214,0.0003755592624656856,0.0001956301712198183,0.00019434030400589108,5.704822615371086e-05,0.0012820179108530283
34122_0075_A_747	0.00016881435294635594,0.0003156270831823349,0.0005941666895523667,0.00037744769360870123,0.00031734275398775935,0.005019353702664375
34122_0075_A_748	0.0006278340006247163,0.0008941020350903273,0.0007578531512990594,0.0001470066054025665,9.16155768209137e-05,8.502132550347596e-05
34122_0075_A_749	0.00020968468743376434,0.0009956385474652052,0.007457886356860399,0.00015662351506762207,8.480269752908498e-05,0.00011842789535876364
34122_0075_A_750	0.002797132357954979,0.0004182512639090419,0.00043084562639705837,0.00046148430556058884,0.00021241328795440495,0.003395652398467064
